date,schema_version,source,lag_days,trend_tag,volatility_tag,drawdown_tag,breadth_tag,dispersion_tag,llm_style_summary
2025-07-17,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-07-18,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-07-21,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-07-22,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-07-23,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-07-24,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-07-25,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-07-28,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-07-29,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-07-30,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-07-31,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-01,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-04,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-05,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-06,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-07,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-08-08,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-08-11,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-08-12,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-13,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-08-14,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-15,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-18,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-19,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-20,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-21,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-22,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-25,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-26,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-27,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-08-28,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,calm,broad,normal,balanced
2025-08-29,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-01,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-02,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-03,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-09-04,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-09-05,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-09-08,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-09,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-10,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-09-11,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-09-12,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-15,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-16,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-17,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-18,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-19,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-22,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-23,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-24,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-25,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-26,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-09-29,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,calm,weak,normal,balanced
2025-09-30,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-10-02,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-10-03,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-10-06,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-10-08,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-10-09,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-10-10,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-10-13,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-10-14,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-10-15,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,weak,normal,balanced
2025-10-16,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,weak,normal,balanced
2025-10-17,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,weak,normal,balanced
2025-10-20,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,weak,normal,balanced
2025-10-21,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,weak,normal,defensive
2025-10-22,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,weak,normal,balanced
2025-10-23,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,weak,normal,balanced
2025-10-24,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,weak,normal,defensive
2025-10-27,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,weak,normal,defensive
2025-10-28,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-10-30,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2025-10-31,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2025-11-03,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2025-11-04,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-11-05,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-11-06,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-11-07,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-11-10,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-11-11,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-11-12,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-11-13,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-11-14,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-11-17,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-11-18,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-11-19,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-11-20,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-11-21,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-11-24,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2025-11-25,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-11-26,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2025-11-27,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-11-28,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,broad,normal,balanced
2025-12-01,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2025-12-02,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-12-03,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-12-04,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-12-05,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-12-08,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-12-09,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2025-12-10,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-12-11,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2025-12-12,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-12-15,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2025-12-16,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,weak,normal,defensive
2025-12-17,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,weak,normal,defensive
2025-12-18,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,weak,normal,defensive
2025-12-19,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,weak,normal,defensive
2025-12-22,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2025-12-23,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,broad,normal,balanced
2025-12-24,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,broad,normal,balanced
2025-12-29,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2025-12-30,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2025-12-31,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-01-02,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2026-01-05,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-01-06,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2026-01-07,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2026-01-08,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,watch,broad,normal,balanced
2026-01-09,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-01-12,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2026-01-13,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-01-14,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-01-15,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2026-01-16,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2026-01-19,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-01-20,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-01-21,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-01-22,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-01-23,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-01-26,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-01-27,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-01-28,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-01-29,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-01-30,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-02,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-03,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-04,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-05,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-06,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-09,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2026-02-10,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2026-02-11,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-12,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-13,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-16,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-20,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-23,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-24,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-25,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-26,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-02-27,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-03-02,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-03-03,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-03-04,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-03-05,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2026-03-06,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-03-09,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-03-10,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-03-11,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,normal,balanced
2026-03-12,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,normal,balanced
2026-03-13,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-03-16,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,normal,balanced
2026-03-17,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-03-18,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-03-19,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,normal,balanced
2026-03-20,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,weak,normal,balanced
2026-03-23,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,weak,normal,balanced
2026-03-24,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-03-25,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-03-26,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,high,selective_alpha
2026-03-27,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,high,selective_alpha
2026-03-30,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,down,normal,stress,weak,high,defensive
2026-03-31,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,high,selective_alpha
2026-04-01,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,high,selective_alpha
2026-04-02,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,high,selective_alpha
2026-04-08,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,high,selective_alpha
2026-04-09,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,high,selective_alpha
2026-04-10,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,stress,broad,high,selective_alpha
2026-04-13,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,high,risk_on_trend
2026-04-14,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,high,risk_on_trend
2026-04-15,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,high,risk_on_trend
2026-04-16,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,high,risk_on_trend
2026-04-17,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,high,risk_on_trend
2026-04-20,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,high,risk_on_trend
2026-04-21,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,high,risk_on_trend
2026-04-22,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,high,risk_on_trend
2026-04-23,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,high,risk_on_trend
2026-04-24,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,high,risk_on_trend
2026-04-27,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,high,risk_on_trend
2026-04-28,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,high,risk_on_trend
2026-04-29,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,high,risk_on_trend
2026-04-30,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,high,risk_on_trend
2026-05-04,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,high,risk_on_trend
2026-05-05,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2026-05-06,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,watch,broad,normal,risk_on_trend
2026-05-07,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-05-08,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-05-11,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,calm,broad,normal,balanced
2026-05-12,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,mixed,normal,watch,broad,normal,balanced
2026-05-13,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-05-14,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
2026-05-15,case_lingxi_market_tags_v1,deterministic_lagged_context_proxy_for_llm_tags,5,up,normal,calm,broad,normal,risk_on_trend
